OBJECT_ID	OBJECT	TYPE_DESCRIPTION	SENSOR	NUMBER_IN_CONTAINER	V_DEPL_V	CENTER	DET_ID	DCUHARDID
30200020013370	MOD	EC_R7P.4U	30221454104115	3	190	HPK	470423788	8256657
30200020013371	MOD	EC_R5S.6U	30220950402332	3	220	HPK	470427817	3668355
30200020013371	MOD	EC_R5S.6U	30221045101803	2	220	HPK	470427817	3668355
30200020013372	MOD	EC_R7P.4U	30221344100909	2	170	HPK	470341876	5501611
30200020013372	MOD	EC_R7P.4U	30221443400524	3	180	HPK	470341876	5501611
30200020013373	MOD	EC_R7P.4U	30221354004104	2	180	HPK	470131700	12448657
30200020013373	MOD	EC_R7P.4U	30221454504508	3	180	HPK	470131700	12448657
30200020013374	MOD	EC_R6P.4U	30221141501417	3	200	HPK	470165700	14021469
30200020013374	MOD	EC_R6P.4U	30221241601110	2	180	HPK	470165700	14021469
30200020013375	MOD	EC_R7P.4U	30221344101033	2	180	HPK	470160356	7992107
30200020013375	MOD	EC_R7P.4U	30221443400604	3	200	HPK	470160356	7992107
30200020013376	MOD	EC_R6P.4U	30221140800630	3	210	HPK	470362308	6027809
30200020013376	MOD	EC_R6P.4U	30221241400220	2	214.31	VIENNA	470362308	6027809
30200020013377	MOD	EC_R7P.4U	30221345201502	2	230	HPK	470341100	5372011
30200020013377	MOD	EC_R7P.4U	30221443600708	3	210	HPK	470341100	5372011
30200020013378	MOD	EC_R7P.4U	30221345201501	2	230	HPK	470127348	5502299
30200020013378	MOD	EC_R7P.4U	30221443600707	3	210	HPK	470127348	5502299
30200020013379	MOD	EC_R7P.4U	30221350201702	2	230	HPK	470325224	12251687
30200020013379	MOD	EC_R7P.4U	30221444201102	3	250	HPK	470325224	12251687
30200020013380	MOD	EC_R6P.4U	30221141300906	3	160	HPK	470406604	3405245
30200020013380	MOD	EC_R6P.4U	30221241600716	2	200	HPK	470406604	3405245
