OBJECT_ID	OBJECT	TYPE_DESCRIPTION	SENSOR	NUMBER_IN_CONTAINER	V_DEPL_V	CENTER	DET_ID	DCUID
30200020006164	MOD	OB_L34P.4U	30220451209127	3	229.44	PERUGIA	436282072	3929351
30200020006165	MOD	OB_L34P.4U	30220443602702	2	200	HPK	436282820	3538363
30200020006165	MOD	OB_L34P.4U	30220443602706	3	170	HPK	436282820	3538363
30200020006166	MOD	OB_L34P.4U	30220451209037	2	190	HPK	436282632	5371323
30200020006166	MOD	OB_L34P.4U	30220451209039	3	189.99	PERUGIA	436282632	5371323
30200020006167	MOD	OB_L34P.4U	30220451209218	2	229.52	PERUGIA	436278612	5504539
30200020006167	MOD	OB_L34P.4U	30220451209221	3	262	HPK	436278612	5504539
30200020006168	MOD	OB_L34P.4U	30220443602704	3	170	HPK	436278920	7470023
30200020006168	MOD	OB_L34P.4U	30220443602707	2	180	HPK	436278920	7470023
30200020006169	MOD	OB_L34P.4U	30220451108813	3	199.28	PERUGIA	436262472	16118715
30200020006169	MOD	OB_L34P.4U	30220451209222	2	192.06	PERUGIA	436262472	16118715
30200020006170	MOD	OB_L34P.4U	30220443602709	2	170	HPK	436265800	12451047
30200020006170	MOD	OB_L34P.4U	30220443602719	3	180	HPK	436265800	12451047
30200020006171	MOD	OB_L34P.4U	30220443602801	3	170	HPK	436278276	7732139
30200020006171	MOD	OB_L34P.4U	30220443602802	2	170	HPK	436278276	7732139
30200020006172	MOD	OB_L34P.4U	30220445004222	2	190	HPK	436265816	3537723
30200020006172	MOD	OB_L34P.4U	30220445004232	3	180	HPK	436265816	3537723
30200020006173	MOD	OB_L34P.4U	30220451209206	3	192.94	PERUGIA	436278316	13892127
30200020006173	MOD	OB_L34P.4U	30220451209215	2	179.63	PERUGIA	436278316	13892127
30200020006175	MOD	OB_L34P.4U	30220443602725	3	180	HPK	436282828	7993499
30200020006175	MOD	OB_L34P.4U	30220443602728	2	180	HPK	436282828	7993499
30200020006176	MOD	OB_L34P.4U	30220443602712	3	180	HPK	436281716	14023895
30200020006176	MOD	OB_L34P.4U	30220443602715	2	180	HPK	436281716	14023895
30200020006177	MOD	OB_L34P.4U	30220451209113	2	177.05	PERUGIA	436266372	5372283
30200020006177	MOD	OB_L34P.4U	30220451209114	3	196	HPK	436266372	5372283
30200020006178	MOD	OB_L34P.4U	30220451209002	2	204.4	PERUGIA	436279092	6223899
30200020006178	MOD	OB_L34P.4U	30220451209003	3	206.21	PERUGIA	436279092	6223899
30200020006179	MOD	OB_L34P.4U	30220444603605	3	196	PISA	436278924	3273431
30200020006179	MOD	OB_L34P.4U	30220444703903	2	190	HPK	436278924	3273431
30200020006180	MOD	OB_L34P.4U	30220451209137	3	257	HPK	436279112	13761759
30200020006180	MOD	OB_L34P.4U	30220451209237	2	244	HPK	436279112	13761759
30200020006181	MOD	OB_L56P.6U	30220343404306	2	212.62	PISA	436310476	4126891
30200020006181	MOD	OB_L56P.6U	30220344708611	3	210	HPK	436310476	4126891
30200020006182	MOD	OB_L34P.4U	30220451208907	3	179.27	PERUGIA	436279140	11664839
30200020006182	MOD	OB_L34P.4U	30220451209227	2	195.26	PERUGIA	436279140	11664839
30200020006183	MOD	OB_L34P.4U	30220451209109	2	194	HPK	436277708	6223359
30200020006183	MOD	OB_L34P.4U	30220451209117	3	186	HPK	436277708	6223359
30200020006184	MOD	OB_L56P.6U	30220351511201	2	229	HPK	436310512	14546495
30200020006184	MOD	OB_L56P.6U	30220351511203	3	234	HPK	436310512	14546495
30200020006185	MOD	OB_L34P.4U	30220444703909	2	190	HPK	436261284	3799323
30200020006185	MOD	OB_L34P.4U	30220444703910	3	200	HPK	436261284	3799323
30200020006186	MOD	OB_L34P.4U	30220443602817	3	180	HPK	436265844	8256315
30200020006186	MOD	OB_L34P.4U	30220443602820	2	170	HPK	436265844	8256315
30200020006187	MOD	OB_L34P.4U	30220451208909	2	195.44	PERUGIA	436278900	3601623
30200020006187	MOD	OB_L34P.4U	30220451208910	3	197.08	PERUGIA	436278900	3601623
30200020006188	MOD	OB_L34P.4U	30220451208918	2	199.88	PERUGIA	436278036	16643515
30200020006188	MOD	OB_L34P.4U	30220451208928	3	199.41	PERUGIA	436278036	16643515
30200020006189	MOD	OB_L34P.4U	30220451208905	3	194.29	PERUGIA	436278196	8254907
30200020006189	MOD	OB_L34P.4U	30220451208912	2	194.89	PERUGIA	436278196	8254907
30200020006190	MOD	OB_L56P.6U	30220344708506	2	200	HPK	436299372	7729819
30200020006190	MOD	OB_L56P.6U	30220344708507	3	200	HPK	436299372	7729819
30200020006191	MOD	OB_L34P.4U	30220443602812	2	180	HPK	436265808	11664615
30200020006191	MOD	OB_L34P.4U	30220443602813	3	170	HPK	436265808	11664615
30200020006192	MOD	OB_L34P.4U	30220443602710	2	180	HPK	436278928	5697915
30200020006192	MOD	OB_L34P.4U	30220443602720	3	180	HPK	436278928	5697915
30200020006193	MOD	OB_L56P.6U	30220342702513	3	200	HPK	436314888	11926055
30200020006193	MOD	OB_L56P.6U	30220344708508	2	200	HPK	436314888	11926055
30200020006194	MOD	OB_L34P.4U	30220451209123	3	187.9	PERUGIA	436261736	14613403
30200020006194	MOD	OB_L34P.4U	30220451209131	2	200	HPK	436261736	14613403
30200020006195	MOD	OB_L34P.4U	30220451208903	2	192.57	PERUGIA	436260916	7601595
30200020006195	MOD	OB_L34P.4U	30220451208906	3	192.12	PERUGIA	436260916	7601595
30200020006196	MOD	OB_L34P.4U	30220451209035	2	179.39	PERUGIA	436278536	5896219
30200020006196	MOD	OB_L34P.4U	30220451209038	3	185.76	PERUGIA	436278536	5896219
30200020006197	MOD	OB_L34P.4U	30220443602821	2	161.319	ROCHESTER	436266312	4062751
30200020006197	MOD	OB_L34P.4U	30220443602822	3	170	HPK	436266312	4062751
30200020006198	MOD	OB_L34P.4U	30220451209029	2	258	HPK	436282728	3601439
30200020006198	MOD	OB_L34P.4U	30220451209033	3	247	HPK	436282728	3601439
30200020006199	MOD	OB_L34P.4U	30220443602830	2	180	HPK	436282356	5963519
30200020006199	MOD	OB_L34P.4U	30220443602831	3	170	HPK	436282356	5963519
30200020006200	MOD	OB_L34P.4U	30220444704031	2	197.09	PISA	436277896	7467975
30200020006200	MOD	OB_L34P.4U	30220444704032	3	194.46	PISA	436277896	7467975
30200020006201	MOD	OB_L34P.4U	30220452618331	2	200	HPK	436278308	5633723
30200020006201	MOD	OB_L34P.4U	30220452618334	3	200	HPK	436278308	5633723
30200020006202	MOD	OB_L34P.4U	30220452618535	3	180	HPK	436279192	14610955
30200020006202	MOD	OB_L34P.4U	30220452618536	2	180	HPK	436279192	14610955
30200020006204	MOD	OB_L34P.4U	30220452316626	2	170	HPK	436281800	5961067
30200020006204	MOD	OB_L34P.4U	30220452316627	3	190	HPK	436281800	5961067
30200020006206	MOD	OB_L34P.4U	30220452618405	2	190	HPK	436265812	16445707
30200020006206	MOD	OB_L34P.4U	30220452618406	3	190	HPK	436265812	16445707
30200020006207	MOD	OB_L56P.6U	30220351010817	3	187.66	PISA	436315180	15859005
30200020006207	MOD	OB_L56P.6U	30220351010924	2	194	HPK	436315180	15859005
30200020006208	MOD	OB_L34P.4U	30220452618521	3	180	HPK	436277712	3404711
30200020006208	MOD	OB_L34P.4U	30220452618523	2	180	HPK	436277712	3404711
30200020006209	MOD	OB_L56P.6U	30220351010922	2	186.23	PISA	436299336	16186027
30200020006209	MOD	OB_L56P.6U	30220351010926	3	197	HPK	436299336	16186027
30200020006210	MOD	OB_L56P.6U	30220344908710	3	180	HPK	436294704	14285995
30200020006210	MOD	OB_L56P.6U	30220351010920	2	192.17	PISA	436294704	14285995
30200020006211	MOD	OB_L34P.4U	30220452618306	3	180	HPK	436279144	11793211
30200020006211	MOD	OB_L34P.4U	30220452618317	2	180	HPK	436279144	11793211
30200020006212	MOD	OB_L34P.4U	30220451813915	3	219	HPK	436262448	7991767
30200020006212	MOD	OB_L34P.4U	30220452014217	2	219	HPK	436262448	7991767
30200020006213	MOD	OB_L56P.6U	30220354513419	2	150	HPK	436310744	16381501
30200020006213	MOD	OB_L56P.6U	30220354513420	3	150	HPK	436310744	16381501
30200020006214	MOD	OB_L56P.6U	30220344908702	2	190	HPK	436311460	14350763
30200020006214	MOD	OB_L56P.6U	30220344908705	3	190	HPK	436311460	14350763
30200020006215	MOD	OB_L34P.4U	30220452618417	2	180	HPK	436277716	16118335
30200020006215	MOD	OB_L34P.4U	30220452618420	3	180	HPK	436277716	16118335
30200020006216	MOD	OB_L56P.6U	30220353012421	2	200	HPK	436315536	13759147
30200020006216	MOD	OB_L56P.6U	30220353012423	3	190	HPK	436315536	13759147
30200020006217	MOD	OB_L56P.6U	30220351010901	3	199	HPK	436299348	5501483
30200020006217	MOD	OB_L56P.6U	30220351010925	2	197	HPK	436299348	5501483
30200020006218	MOD	OB_L56P.6U	30220354213024	3	170	HPK	436311428	8254635
30200020006218	MOD	OB_L56P.6U	30220354313230	2	170	HPK	436311428	8254635
30200020006219	MOD	OB_L56P.6U	30220354313204	2	170	HPK	436311852	16118491
30200020006219	MOD	OB_L56P.6U	30220354313206	3	170	HPK	436311852	16118491
30200020006220	MOD	OB_L34P.4U	30220452618910	2	190	HPK	436278096	13892279
30200020006220	MOD	OB_L34P.4U	30220452618911	3	190	HPK	436278096	13892279
30200020006221	MOD	OB_L34P.4U	30220452618912	3	180	HPK	436278084	3404603
30200020006221	MOD	OB_L34P.4U	30220452618925	2	190	HPK	436278084	3404603
30200020006222	MOD	OB_L56P.6U	30220354213001	2	160	HPK	436311440	3406251
30200020006222	MOD	OB_L56P.6U	30220354213008	3	160	HPK	436311440	3406251
30200020006223	MOD	OB_L34P.4U	30220452618920	3	200	HPK	436278864	3276087
30200020006223	MOD	OB_L34P.4U	30220452618927	2	200	HPK	436278864	3276087
30200020006224	MOD	OB_L34P.4U	30220452618425	2	200	HPK	436278100	5896687
30200020006224	MOD	OB_L34P.4U	30220452618432	3	200	HPK	436278100	5896687
30200020006225	MOD	OB_L56P.6U	30220354513401	2	150	HPK	436310660	11989311
30200020006225	MOD	OB_L56P.6U	30220354513402	3	150	HPK	436310660	11989311
30200020006226	MOD	OB_L34P.4U	30220452618325	3	180	HPK	436266036	15856499
30200020006226	MOD	OB_L34P.4U	30220452618902	2	160	HPK	436266036	15856499
30200020006227	MOD	OB_L56P.6U	30220353012409	2	160	HPK	436297960	3274301
30200020006227	MOD	OB_L56P.6U	30220353012413	3	160	HPK	436297960	3274301
30200020006228	MOD	OB_L34P.4U	30220452618513	3	180	HPK	436279016	8123115
30200020006228	MOD	OB_L34P.4U	30220452618520	2	170	HPK	436279016	8123115
30200020006229	MOD	OB_L34P.4U	30220452618204	2	180	HPK	436261176	5700971
30200020006229	MOD	OB_L34P.4U	30220452618207	3	170	HPK	436261176	5700971
30200020006230	MOD	OB_L56P.6U	30220354212833	2	160	HPK	436311716	5372029
30200020006230	MOD	OB_L56P.6U	30220354212913	3	160	HPK	436311716	5372029
30200020006231	MOD	OB_L34P.4U	30220452618318	2	200	HPK	436278104	7797823
30200020006231	MOD	OB_L34P.4U	30220452618323	3	200	HPK	436278104	7797823
30200020006232	MOD	OB_L34P.4U	30220453120424	2	190	HPK	436281636	7730803
30200020006232	MOD	OB_L34P.4U	30220453120426	3	190	HPK	436281636	7730803
30200020006233	MOD	OB_L34P.4U	30220445104308	2	220	HPK	436282712	7732819
30200020006233	MOD	OB_L34P.4U	30220445104312	3	230	HPK	436282712	7732819
30200020006234	MOD	OB_L34P.4U	30220452316918	2	240	HPK	436260952	12320491
30200020006234	MOD	OB_L34P.4U	30220452316922	3	240	HPK	436260952	12320491
30200020006235	MOD	OB_L56P.6U	30220344908711	3	190	HPK	436299344	14155499
30200020006235	MOD	OB_L56P.6U	30220351010812	2	197	HPK	436299344	14155499
30200020006236	MOD	OB_L34P.4U	30220452618916	2	190	HPK	436261292	4128495
30200020006236	MOD	OB_L34P.4U	30220452618918	3	190	HPK	436261292	4128495
30200020006237	MOD	OB_L56P.6U	30220353012414	2	160	HPK	436297964	14614205
30200020006237	MOD	OB_L56P.6U	30220353012415	3	160	HPK	436297964	14614205
30200020006238	MOD	OB_L34P.4U	30220452618501	3	200	HPK	436277720	16708519
30200020006238	MOD	OB_L34P.4U	30220452618503	2	190	HPK	436277720	16708519
30200020006239	MOD	OB_L34P.4U	30220452618311	2	190	HPK	436278288	6156811
30200020006239	MOD	OB_L34P.4U	30220452618335	3	190	HPK	436278288	6156811
30200020006240	MOD	OB_L34P.4U	30220452618412	2	190	HPK	436266392	14282807
30200020006240	MOD	OB_L34P.4U	30220452618413	3	190	HPK	436266392	14282807
30200020006241	MOD	OB_L34P.4U	30220452618315	2	180	HPK	436278932	16514407
30200020006241	MOD	OB_L34P.4U	30220452618316	3	180	HPK	436278932	16514407
30200020006242	MOD	OB_L56P.6U	30220354313202	2	170	HPK	436312116	3275887
30200020006242	MOD	OB_L56P.6U	30220354313203	3	170	HPK	436312116	3275887
30200020006243	MOD	OB_L56P.6U	30220353012419	2	170	HPK	436315884	16186685
30200020006243	MOD	OB_L56P.6U	30220353012420	3	170	HPK	436315884	16186685
30200020006244	MOD	OB_L34P.4U	30220452014203	3	217.31	PERUGIA	436282480	3931199
30200020006244	MOD	OB_L34P.4U	30220452014502	2	218	HPK	436282480	3931199
30200020006245	MOD	OB_L34P.4U	30220445104310	2	208.647	ROCHESTER	436278124	4127971
30200020006245	MOD	OB_L34P.4U	30220445104311	3	220	HPK	436278124	4127971
30200020006246	MOD	OB_L34P.4U	30220452618905	2	170	HPK	436265132	3538231
30200020006246	MOD	OB_L34P.4U	30220452618913	3	160	HPK	436265132	3538231
30200020006247	MOD	OB_L34P.4U	30220452618319	2	190	HPK	436281700	14414399
30200020006247	MOD	OB_L34P.4U	30220452618320	3	180	HPK	436281700	14414399
30200020006248	MOD	OB_L34P.4U	30220452618914	2	180	HPK	436260912	14087231
30200020006248	MOD	OB_L34P.4U	30220452618915	3	180	HPK	436260912	14087231
30200020006249	MOD	OB_L34P.4U	30220453020318	2	180	HPK	436277804	13892431
30200020006249	MOD	OB_L34P.4U	30220453020322	3	180	HPK	436277804	13892431
30200020006250	MOD	OB_L34P.4U	30220452618907	2	170	HPK	436278884	14286183
30200020006250	MOD	OB_L34P.4U	30220452618908	3	160	HPK	436278884	14286183
30200020006251	MOD	OB_L56P.6U	30220353012424	2	200	HPK	436315144	3603883
30200020006251	MOD	OB_L56P.6U	30220353012426	3	200	HPK	436315144	3603883
30200020006252	MOD	OB_L34P.4U	30220452618506	2	200	HPK	436277704	15858491
30200020006252	MOD	OB_L34P.4U	30220452618533	3	170	HPK	436277704	15858491
30200020006253	MOD	OB_L34P.4U	30220452618901	2	170	HPK	436277420	14284711
30200020006253	MOD	OB_L34P.4U	30220452618904	3	160	HPK	436277420	14284711
30200020006254	MOD	OB_L34P.4U	30220453120418	3	174.44	PISA	436279028	16380375
30200020006254	MOD	OB_L34P.4U	30220453120430	2	180	HPK	436279028	16380375
30200020006255	MOD	OB_L56P.6U	30220342601402	2	211.37	PISA	436314436	4125743
30200020006255	MOD	OB_L56P.6U	30220343706306	3	240	HPK	436314436	4125743
30200020006256	MOD	OB_L56P.6U	30220354212805	2	200	HPK	436315404	11923735
30200020006256	MOD	OB_L56P.6U	30220354212819	3	200	HPK	436315404	11923735
30200020006257	MOD	OB_L34P.4U	30220452618426	2	190	HPK	436278868	5373339
30200020006257	MOD	OB_L34P.4U	30220452618427	3	190	HPK	436278868	5373339
30200020006258	MOD	OB_L56P.6U	30220353012431	2	190	HPK	436294708	11663787
30200020006258	MOD	OB_L56P.6U	30220353012432	3	200	HPK	436294708	11663787
30200020006259	MOD	OB_L34P.4U	30220453120433	3	190	HPK	436261040	8254363
30200020006259	MOD	OB_L34P.4U	30220453120439	2	190	HPK	436261040	8254363
30200020006260	MOD	OB_L34P.4U	30220452618502	3	190	HPK	436265840	7730365
30200020006260	MOD	OB_L34P.4U	30220452618505	2	190	HPK	436265840	7730365
30200020006261	MOD	OB_L34P.4U	30220452618532	3	180	HPK	436266328	3538539
30200020006261	MOD	OB_L34P.4U	30220452618534	2	180	HPK	436266328	3538539
30200020006262	MOD	OB_L34P.4U	30220452618415	2	200	HPK	436265836	5700739
30200020006262	MOD	OB_L34P.4U	30220452618422	3	200	HPK	436265836	5700739
30200020006263	MOD	OB_L34P.4U	30220452618409	2	190	HPK	436278284	11992251
30200020006263	MOD	OB_L34P.4U	30220452618410	3	190	HPK	436278284	11992251
30200020006264	MOD	OB_L56P.6U	30220344908706	2	190	HPK	436295724	16709757
30200020006264	MOD	OB_L56P.6U	30220344908707	3	190	HPK	436295724	16709757
30200020006265	MOD	OB_L34P.4U	30220451813840	3	217	HPK	436282472	8255211
30200020006265	MOD	OB_L34P.4U	30220452014519	2	217	HPK	436282472	8255211
30200020006266	MOD	OB_L34P.4U	30220452618403	3	190	HPK	436266020	12319807
30200020006266	MOD	OB_L34P.4U	30220452618433	2	190	HPK	436266020	12319807
30200020006267	MOD	OB_L56P.6U	30220353012438	2	190	HPK	436297968	7862827
30200020006267	MOD	OB_L56P.6U	30220353012439	3	200	HPK	436297968	7862827
30200020006268	MOD	OB_L56P.6U	30220354513414	2	150	HPK	436311092	4059627
30200020006268	MOD	OB_L56P.6U	30220354513415	3	150	HPK	436311092	4059627
30200020006269	MOD	OB_L56P.6U	30220344908708	2	190	HPK	436299332	16118187
30200020006269	MOD	OB_L56P.6U	30220344908713	3	180	HPK	436299332	16118187
30200020006270	MOD	OB_L34P.4U	30220451813937	3	218	HPK	436262440	6157647
30200020006270	MOD	OB_L34P.4U	30220452014506	2	218	HPK	436262440	6157647
30200020006271	MOD	OB_L34P.4U	30220452618201	3	180.3	PERUGIA	436277912	15856155
30200020006271	MOD	OB_L34P.4U	30220452618205	2	170	HPK	436277912	15856155
30200020006272	MOD	OB_L34P.4U	30220452618610	2	200	HPK	436279056	3799159
30200020006272	MOD	OB_L34P.4U	30220452618616	3	192.11	PERUGIA	436279056	3799159
30200020006273	MOD	OB_L34P.4U	30220452316633	3	180	HPK	436262224	3602903
30200020006273	MOD	OB_L34P.4U	30220452316638	2	190	HPK	436262224	3602903
30200020006274	MOD	OB_L34P.4U	30220445104309	2	220	HPK	436281388	3798589
30200020006274	MOD	OB_L34P.4U	30220445104314	3	230	HPK	436281388	3798589
30200020006275	MOD	OB_L56P.6U	30220353012433	2	200	HPK	436316104	5764779
30200020006275	MOD	OB_L56P.6U	30220353012436	3	200	HPK	436316104	5764779
30200020006276	MOD	OB_L56P.6U	30220354313208	2	170	HPK	436299020	3798235
30200020006276	MOD	OB_L56P.6U	30220354313210	3	170	HPK	436299020	3798235
30200020006277	MOD	OB_L34P.4U	30220452618526	2	180	HPK	436277416	14086507
30200020006277	MOD	OB_L34P.4U	30220452618528	3	180	HPK	436277416	14086507
30200020006278	MOD	OB_L56P.6U	30220354213018	3	150	HPK	436312196	14087851
30200020006278	MOD	OB_L56P.6U	30220354213025	2	150	HPK	436312196	14087851
30200020006279	MOD	OB_L34P.4U	30220452618326	2	190	HPK	436277424	3799279
30200020006279	MOD	OB_L34P.4U	30220452618327	3	190	HPK	436277424	3799279
30200020006280	MOD	OB_L56P.6U	30220354212823	2	170	HPK	436311736	11990461
30200020006280	MOD	OB_L56P.6U	30220354212829	3	160	HPK	436311736	11990461
30200020006281	MOD	OB_L56P.6U	30220343605001	2	163.95	PISA	436314768	13890159
30200020006281	MOD	OB_L56P.6U	30220354213106	3	140	HPK	436314768	13890159
30200020006282	MOD	OB_L34P.4U	30220452618906	3	170	HPK	436278896	8123983
30200020006282	MOD	OB_L34P.4U	30220452618933	2	170	HPK	436278896	8123983
30200020006283	MOD	OB_L34P.4U	30220452618328	2	190	HPK	436281704	3406187
30200020006283	MOD	OB_L34P.4U	30220452618329	3	190	HPK	436281704	3406187
30200020006284	MOD	OB_L34P.4U	30220452618919	3	200	HPK	436261296	3275895
30200020006284	MOD	OB_L34P.4U	30220452618926	2	200	HPK	436261296	3275895
30200020006285	MOD	OB_L56P.6U	30220353012427	2	190	HPK	436297956	5897643
30200020006285	MOD	OB_L56P.6U	30220353012428	3	200	HPK	436297956	5897643
30200020006286	MOD	OB_L34P.4U	30220452316606	3	200	HPK	436283016	12515691
30200020006286	MOD	OB_L34P.4U	30220452316630	2	170	HPK	436283016	12515691
30200020006287	MOD	OB_L56P.6U	30220354213017	3	150	HPK	436311416	12186779
30200020006287	MOD	OB_L56P.6U	30220354313327	2	150	HPK	436311416	12186779
30200020006288	MOD	OB_L34P.4U	30220452618401	3	190	HPK	436278280	13761599
30200020006288	MOD	OB_L34P.4U	30220452618431	2	200	HPK	436278280	13761599
30200020006289	MOD	OB_L34P.4U	30220452618304	3	190	HPK	436278292	8253935
30200020006289	MOD	OB_L34P.4U	30220452618309	2	200	HPK	436278292	8253935
30200020006290	MOD	OB_L56P.6U	30220351010906	2	221	HPK	436310388	16711339
30200020006290	MOD	OB_L56P.6U	30220351010911	3	217	HPK	436310388	16711339
30200020006291	MOD	OB_L34P.4U	30220452316628	2	190	HPK	436282504	3862891
30200020006291	MOD	OB_L34P.4U	30220452316629	3	190	HPK	436282504	3862891
30200020006292	MOD	OB_L34P.4U	30220452618930	2	170	HPK	436261300	11926899
30200020006292	MOD	OB_L34P.4U	30220452618932	3	170	HPK	436261300	11926899
30200020006293	MOD	OB_L34P.4U	30220445104323	2	240	HPK	436278708	16710845
30200020006293	MOD	OB_L34P.4U	30220445104331	3	208.013	ROCHESTER	436278708	16710845
30200020006294	MOD	OB_L34P.4U	30220452618330	3	200	HPK	436278312	3535771
30200020006294	MOD	OB_L34P.4U	30220452618419	2	180	HPK	436278312	3535771
30200020006295	MOD	OB_L56P.6U	30220354313332	2	150	HPK	436310732	14021807
30200020006295	MOD	OB_L56P.6U	30220354313336	3	150	HPK	436310732	14021807
30200020006296	MOD	OB_L56P.6U	30220344508222	3	180	HPK	436314448	3603823
30200020006296	MOD	OB_L56P.6U	30220354212934	2	200	HPK	436314448	3603823
30200020006297	MOD	OB_L34P.4U	30220452618203	3	180	HPK	436279184	5897835
30200020006297	MOD	OB_L34P.4U	30220452618617	2	190	HPK	436279184	5897835
30200020006298	MOD	OB_L34P.4U	30220452618923	3	200	HPK	436278092	3273227
30200020006298	MOD	OB_L34P.4U	30220452618929	2	200	HPK	436278092	3273227
30200020006299	MOD	OB_L34P.4U	30220452316919	2	240	HPK	436278696	12186175
30200020006299	MOD	OB_L34P.4U	30220452316921	3	240	HPK	436278696	12186175
30200020006300	MOD	OB_L56P.6U	30220354513417	2	150	HPK	436310792	8319677
30200020006300	MOD	OB_L56P.6U	30220354513418	3	150	HPK	436310792	8319677
30200020006301	MOD	OB_L56P.6U	30220344307606	3	160	HPK	436311060	3798751
30200020006301	MOD	OB_L56P.6U	30220344307609	2	160	HPK	436311060	3798751
30200020006303	MOD	OB_L56P.6U	30220343605702	3	146.3	PERUGIA	436314992	14416391
30200020006303	MOD	OB_L56P.6U	30220344508224	2	180	HPK	436314992	14416391
30200020006304	MOD	OB_L56P.6U	30220343103823	2	242.58	PISA	436315288	15859131
30200020006304	MOD	OB_L56P.6U	30220343605321	3	254.82	PISA	436315288	15859131
30200020006305	MOD	OB_L34P.4U	30220453120421	2	190	HPK	436282920	11795867
30200020006305	MOD	OB_L34P.4U	30220453120422	3	190	HPK	436282920	11795867
30200020006306	MOD	OB_L56P.6U	30220343604701	3	164.34	PISA	436314936	3603871
30200020006306	MOD	OB_L56P.6U	30220343604804	2	164.12	PISA	436314936	3603871
30200020006307	MOD	OB_L34P.4U	30220452618211	2	177.48	PERUGIA	436282516	12251659
30200020006307	MOD	OB_L34P.4U	30220453020332	3	180	HPK	436282516	12251659
30200020006308	MOD	OB_L34P.4U	30220452316530	2	200	HPK	436282500	14350779
30200020006308	MOD	OB_L34P.4U	30220452316532	3	200	HPK	436282500	14350779
